sep=;
regcode;sepa;name;name_before_quotes;name_in_quotes;name_after_quotes;without_quotes;regtype;regtype_text;type;type_text;registered;terminated;closed;address;index;addressid;region;city;atvk;reregistration_term
40003398337;LV67ZZZ40003398337;"Sabiedrība ar ierobežotu atbildību ""SINDEKS LIMITS""";Sabiedrība ar ierobežotu atbildību;SINDEKS LIMITS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1998-06-15;2015-12-03;L;Rīga, Maskavas iela 116-215;1003;102645011;0;100003003;0010000;
40002106206;LV02ZZZ40002106206;"IK ""ABARIŅA""";IK;ABARIŅA;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-09-10;; ;Rīga, Mežciema iela 26 - 5;1079;112826160;0;100003003;0010000;
40003393823;LV16ZZZ40003393823;"""HANSE TRAILER BALTIJA"" SIA";"";HANSE TRAILER BALTIJA;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1998-05-14;2015-12-03;L;Rīga, Lubānas iela 78;1073;102644130;0;100003003;0010000;
40002008140;LV72ZZZ40002008140;"Barbotko individuālā komercfirma Rīgā ""VALEKS""";Barbotko individuālā komercfirma Rīgā;VALEKS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1992-06-03;; ;Rīga, Brīvības iela 45 - 2;1010;111838196;0;100003003;0010000;
40103418057;LV07ZZZ40103418057;"SIA ""BALTICLEGNO""";SIA;BALTICLEGNO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-05-19;2015-12-03;L;Rīga, Senču iela 2A;1012;106069253;0;100003003;0010000;
40003937249;LV25ZZZ40003937249;"Sabiedrība ar ierobežotu atbildību ""GG Audio""";Sabiedrība ar ierobežotu atbildību;GG Audio;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-07-06;2015-12-03;L;Rīga, Drustu iela 6-1;1002;111705825;0;100003003;0010000;
40003414684;LV48ZZZ40003414684;"Sabiedrība ar ierobežotu atbildību ""MIČULS""";Sabiedrība ar ierobežotu atbildību;MIČULS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1998-10-19;2015-12-03;L;Rīga, Jāņa Čakstes gatve 70;1058;104960414;0;100003003;0010000;
40003854093;LV75ZZZ40003854093;"Sabiedrība ar ierobežotu atbildību ""TEHNOMET""";Sabiedrība ar ierobežotu atbildību;TEHNOMET;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-09-06;2015-12-08;L;Rīga, Ūdens iela 20/22;1007;102010571;0;100003003;0010000;
40003842696;LV13ZZZ40003842696;"Sabiedrība ar ierobežotu atbildību ""3A STANDARTS""";Sabiedrība ar ierobežotu atbildību;3A STANDARTS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-07-21;2015-02-12;L;Rīga, Zemes iela 7-101;1082;114231384;0;100003003;0010000;
40008220948;LV42ZZZ40008220948;LLU EKONOMISTU KLUBS;"";LLU EKONOMISTU KLUBS;"";1;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2014-02-17;; ;Jelgava, Svētes iela 18;3001;102509958;0;100003028;0090000;
41203031894;LV71ZZZ41203031894;"SIA ""ENERGE""";SIA;ENERGE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-02-05;; ;Talsu nov., Talsi, Krišjāņa Valdemāra iela 83;3201;106661354;100016253;100003630;0880201;
40102010796;LV87ZZZ40102010796;"Zeltiņa individuālais uzņēmums ""ZELTIŅŠ UN CO""";Zeltiņa individuālais uzņēmums;ZELTIŅŠ UN CO;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1992-01-31;; ;Rīga, Hipokrāta iela 23 - 18;1079;111603381;0;100003003;0010000;
44103050720;LV64ZZZ44103050720;"Sabiedrība ar ierobežotu atbildību ""VRB SERVISS""";Sabiedrība ar ierobežotu atbildību;VRB SERVISS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-03-25;2015-02-12;L;"Alojas nov., Staiceles pag., ""Kalnēverti""";4043;104918987;100015678;0;0661837;
41502032798;"";"IK ""Helēna Macegore""";IK;Helēna Macegore;"";0;K;Komercreģistrs;IK;Individuālais komersants;2011-03-08;2012-05-07;L;Daugavpils, Tukuma iela 1-37;5417;116171973;0;100003011;0050000;
40008183340;LV62ZZZ40008183340;"Seno deju grupa ""Ballare""";Seno deju grupa;Ballare;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2011-09-15;; ;Rīga, Kandavas iela 8 - 29;1083;112502351;0;100003003;0010000;
40008082912;LV80ZZZ40008082912;"""Journalists Initiative""";"";Journalists Initiative;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-06-19;2019-09-30;L;Rīga, Lāčplēša iela 54 - 25;1011;113001542;0;100003003;0010000;
41502032868;"";"IK ""MARTA elpro""";IK;MARTA elpro;"";0;K;Komercreģistrs;IK;Individuālais komersants;2011-04-07;2012-12-27;L;Daugavpils, Rīgas iela 52-5;5401;112046776;0;100003011;0050000;
44101010278;LV72ZZZ44101010278;"Valmieras rajona Rencēnu pagasta zemnieku saimniecība ""VIDUSĶĒĶI""";Valmieras rajona Rencēnu pagasta zemnieku saimniecība;VIDUSĶĒĶI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1993-04-23;; ;"Burtnieku nov., Rencēnu pag., ""Vidusķēķi""";4232;104732348;100015524;0;0967800;
41502032815;"";"IK ""AIG-VELO""";IK;AIG-VELO;"";0;K;Komercreģistrs;IK;Individuālais komersants;2011-03-18;2012-05-10;L;"Aglonas nov., Aglonas pag., Bēšoni, ""Gaivas""";5304;105745118;100015645;0;0604342;
40003556087;LV87ZZZ40003556087;"SIA ""ASTRA INK""";SIA;ASTRA INK;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2001-08-01;2015-12-04;L;Rīga, Ziemeļblāzmas iela 36;1015;102030544;0;100003003;0010000;
41502033045;"";"IK ""Kobrastone""";IK;Kobrastone;"";0;K;Komercreģistrs;IK;Individuālais komersants;2011-05-24;2012-09-19;L;Daugavpils, Tartu iela 15-31;5422;116114882;0;100003011;0050000;
40002180139;LV71ZZZ40002180139;IK Vasilijs Bogdanovs;IK;Vasilijs Bogdanovs;"";1;K;Komercreģistrs;IK;Individuālais komersants;2017-06-26;; ;Ogres nov., Ogre, Tīnūžu iela 5 - 57;5001;114274480;100015356;100003470;0740201;
40002021986;;"Sabiedrība ar ierobežotu atbildību ""IRISA M""";Sabiedrība ar ierobežotu atbildību;IRISA M;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-08-29;2013-12-16;L;Jūrmala, Kļavu iela 4;2015;101723875;0;100003036;0130000;
41502033064;"";"IK ""TALEJA""";IK;TALEJA;"";0;K;Komercreģistrs;IK;Individuālais komersants;2011-05-31;2012-08-13;L;Daugavpils, Valkas iela 7A;5417;102581885;0;100003011;0050000;
41203003284;LV33ZZZ41203003284;Puzes pagasta piensaimnieku kooperatīvā sabiedrība;Puzes pagasta piensaimnieku kooperatīvā sabiedrība;"";"";0;U;Uzņēmumu reģistra žurnāls;KB;Kooperatīvā sabiedrība;1993-03-30;; ;"Ventspils nov., Puzes pag., Blāzma, ""Pagastmāja""";3613;102838326;100016333;0;0986000;
47103001563;LV14ZZZ47103001563;"SIA ""SPĀRE R""";SIA;SPĀRE R;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1993-02-24;2017-04-20;L;Rēzeknes nov., Maltas pag., Malta, Andrupenes iela 29;4630;101324470;100016132;0;0787000;
41502033115;"";"IK ""AVIELS""";IK;AVIELS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2011-06-17;2012-12-28;L;Daugavpils, Kandavas iela 4A-37;5401;116263780;0;100003011;0050000;
40103683044;LV78ZZZ40103683044;"Sabiedrība ar ierobežotu atbildību ""Frame Line""";Sabiedrība ar ierobežotu atbildību;Frame Line;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-06-18;2017-05-17;L;"Durbes nov., Dunalkas pag., Dunalka, ""Censoņi"" - 1";3452;119141332;100015292;0;0640850;
43603026420;LV30ZZZ43603026420;"Sabiedrība ar ierobežotu atbildību ""GRIEZES N""";Sabiedrība ar ierobežotu atbildību;GRIEZES N;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-03-30;2017-05-17;L;"Bauskas nov., Mežotnes pag., ""Griezes""";3918;103439464;100015758;0;0407200;
44103014734;LV37ZZZ44103014734;"Sabiedrība ar ierobežotu atbildību ""EET VIDZEME""";Sabiedrība ar ierobežotu atbildību;EET VIDZEME;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1998-07-16;2017-05-17;L;Alūksnes nov., Alūksne, Blaumaņa iela 3;4301;102336335;100015694;100003108;0360100;
40103679513;LV64ZZZ40103679513;"SIA ""Virenda""";SIA;Virenda;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-06-07;; ;Rīga, Vestienas iela 2;1035;102021020;0;100003003;0010000;
49501009208;LV07ZZZ49501009208;"Vaives pagasta zemnieku saimniecība ""LEJAS KOZAKAS""";Vaives pagasta zemnieku saimniecība;LEJAS KOZAKAS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-04-10;2015-12-03;L;"Cēsu nov., Vaives pag., ""Lejas Kozakas""";4136;102883443;100015774;0;0429000;
40003993443;;"""ĶEGUMA METĀLS"" SIA";"";ĶEGUMA METĀLS;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-02-15;2012-03-27;L;"Ķeguma nov., Tomes pag., ""Priedes""";5020;102763648;100015348;0;0741029;
50103255481;LV53ZZZ50103255481;"Sabiedrība ar ierobežotu atbildību ""Alfa Property Mežaparks""";Sabiedrība ar ierobežotu atbildību;Alfa Property Mežaparks;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-10-27;2014-09-30;R;Rīga, Elizabetes iela 2-521;1010;118067426;0;100003003;0010000;
40003942292;LV52ZZZ40003942292;"""EKSPRESS JŪRMALA"" SIA";"";EKSPRESS JŪRMALA;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-07-26;2019-03-29;L;Jūrmala, Tērbatas iela 46 - 103;2016;116539305;0;100003036;0130000;
40003922737;LV66ZZZ40003922737;PS Būvapvienība;PS;Būvapvienība;"";1;K;Komercreģistrs;PS;Pilnsabiedrība;2007-05-14;2017-06-28;L;Rīga, Baltezera iela 5 - 55;1024;111909726;0;100003003;0010000;
42102015927;LV73ZZZ42102015927;Olgas Ļemņickas individuālais uzņēmums;Olgas Ļemņickas individuālais uzņēmums;"";"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1994-04-11;; ;Liepāja, Jelgavas iela 44 - 5;3401;115080826;0;100003044;0170000;
42102020400;LV67ZZZ42102020400;"Saakjana individuālais uzņēmums ""OGLES""";Saakjana individuālais uzņēmums;OGLES;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1995-03-22;; ;Liepāja, Cieceres iela 33/37 - 36;3407;111108748;0;100003044;0170000;
41203002999;LV65ZZZ41203002999;"SIA ""LAURIS un KO""";SIA;LAURIS un KO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1993-02-04;2019-02-12;L;Ventspils, Katoļu iela 63;3601;101649956;0;100003060;0270000;
47402000451;LV53ZZZ47402000451;"Rozentāla amatnieku uzņēmums ""AUGŠZEME""";Rozentāla amatnieku uzņēmums;AUGŠZEME;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1991-08-26;2018-09-04;L;"Ogres nov., Ogresgala pag., ""Augšjaunzemji""";"";100013102;100015356;0;0740280;
40103270065;LV70ZZZ40103270065;"Sabiedrība ar ierobežotu atbildību ""AJF""";Sabiedrība ar ierobežotu atbildību;AJF;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-01-22;2015-02-12;L;Rīga, Daugavmalas iela 11;1063;103679561;0;100003003;0010000;
42102017951;LV36ZZZ42102017951;A.Janča individuālais uzņēmums;A.Janča individuālais uzņēmums;"";"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1994-08-12;2017-07-18;L;"Pāvilostas nov., Sakas pag., Ulmale, ""Zālītes""";3466;103355238;100016093;0;0641486;
42102006271;LV49ZZZ42102006271;"Katlas frizētava ""LAILA""";Katlas frizētava;LAILA;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1991-12-20;2017-07-18;L;Liepāja, Raiņa iela 30 - 10;3401;115241647;0;100003044;0170000;
45403012657;"";"SIA ""DEIROOR""";SIA;DEIROOR;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-11-22;2008-12-05;R;Jēkabpils rajons, Jēkabpils, Pils Rajons 44;5202;105801621;0;100003237;0560100;
45403013192;"";"Sabiedrība ar ierobežotu atbildību ""Plantago""";Sabiedrība ar ierobežotu atbildību;Plantago;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-04-08;2008-04-03;L;Jēkabpils rajons, Salas pagasts, Ošāni, Ošānu iela 8-4;5230;111115673;0;0;0568600;
48502008342;LV07ZZZ48502008342;"IK ""LARISA BATALOVA""";IK;LARISA BATALOVA;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-09-14;; ;Dobeles nov., Dobele, Jāņa Čakstes iela 15 - 45;3701;115551278;100015813;100003198;0460100;
42102032058;LV66ZZZ42102032058;"IK ""DEIMANTS""";IK;DEIMANTS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2005-12-21;2014-10-07;L;Liepāja, Eduarda Tisē iela 77-10;3407;116024628;0;100003044;0170000;
41201009121;LV62ZZZ41201009121;"Skrundas pilsētas ar lauku teritoriju zemnieku saimniecība ""JAUNLĪŅI""";Skrundas pilsētas ar lauku teritoriju zemnieku saimniecība;JAUNLĪŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1997-12-11;2017-05-17;L;"Skrundas nov., Skrundas pag., ""Jaunlīņi""";6209;100012012;100016220;0;0621029;
680100172;"";"Ludzas rajona Līdumnieku pagasta zemnieku saimniecība ""STRAUMES""";Ludzas rajona Līdumnieku pagasta zemnieku saimniecība;STRAUMES;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-08-11;2005-07-29;L;Ludzas rajons, Līdumnieku pagasts, Spirki;5719;100151350;0;0;0684966;
680100176;"";"Ludzas rajona Mērdzenes pagasta zemnieku saimniecība ""PŪRA MOLA""";Ludzas rajona Mērdzenes pagasta zemnieku saimniecība;PŪRA MOLA;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-08-14;2005-08-31;L;Ludzas rajons, Mērdzenes pagasts, Diervanīši;5726;100153081;0;0;0687200;
680100177;"";"Ludzas rajona Ciblas pagasta zemnieku saimniecība ""APVĀRŠŅI""";Ludzas rajona Ciblas pagasta zemnieku saimniecība;APVĀRŠŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-08-14;2005-08-02;L;"Ludzas rajons, Ciblas pagasts, Kondrati, ""Apvāršņi""";5709;100148963;0;0;0684948;
51501008841;LV29ZZZ51501008841;"Līksnas pagasta zemnieku saimniecība ""KOŠI""";Līksnas pagasta zemnieku saimniecība;KOŠI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1993-05-20;; ;Daugavpils nov., Līksnas pag.;"";100011027;100015805;0;0446800;
40203019642;LV53ZZZ40203019642;"Sabiedrība ar ierobežotu atbildību ""World Business Partnership""";Sabiedrība ar ierobežotu atbildību;World Business Partnership;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2016-09-15;2019-09-20;L;Rīga, Mālu iela 10 - 7;1058;118399363;0;100003003;0010000;
680100183;"";"Ludzas rajona Ciblas pagasta zemnieku saimniecība ""DRUVAS""";Ludzas rajona Ciblas pagasta zemnieku saimniecība;DRUVAS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-08-25;2005-07-29;L;"Ludzas rajons, Ciblas pagasts, ""Druvas""";5709;100012592;0;0;0684948;
40103577386;LV74ZZZ40103577386;"Sabiedrība ar ierobežotu atbildību ""Rutech""";Sabiedrība ar ierobežotu atbildību;Rutech;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-08-17;2015-09-14;L;Rīga, Slokas iela 37;1048;101136044;0;100003003;0010000;
40003956697;LV87ZZZ40003956697;"Sabiedrība ar ierobežotu atbildību ""AJNAKS""";Sabiedrība ar ierobežotu atbildību;AJNAKS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-09-20;2017-06-28;L;Rīga, Tekstilnieku iela 17 - 8A;1016;113750900;0;100003003;0010000;
40008068891;LV56ZZZ40008068891;"Hokeja klubs ""Profs Rīga""";Hokeja klubs;Profs Rīga;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2002-07-23;; ;Rīga, Lokomotīves iela 64 - 111;1057;112408388;0;100003003;0010000;
46801001846;"";"Ludzas rajona Līdumnieku pagasta zemnieku saimniecība ""EZERKRASTS""";Ludzas rajona Līdumnieku pagasta zemnieku saimniecība;EZERKRASTS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-08-25;2005-07-07;L;Ludzas rajons, Līdumnieku pagasts, Antonki;5719;100151543;0;0;0684966;
45403050432;LV70ZZZ45403050432;"""IG Meži"" Sabiedrība ar ierobežotu atbildību";"";IG Meži;Sabiedrība ar ierobežotu atbildību;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-04-20;; ;Preiļu nov., Preiļi, Andreja Upīša iela 1 - 5;5301;110064617;100015235;100003518;0760201;
40003620358;LV03ZZZ40003620358;"Sabiedrība ar ierobežotu atbildību ""NOLI NOCERE""";Sabiedrība ar ierobežotu atbildību;NOLI NOCERE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-02-24;2015-02-24;L;Rīga, Brīvības iela 194-8;1012;111839903;0;100003003;0010000;
40103564447;LV33ZZZ40103564447;"SIA ""AA CAPITAL""";SIA;AA CAPITAL;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-07-10;2017-06-28;L;Rīga, Graudu iela 58;1058;102639973;0;100003003;0010000;
40003443310;LV42ZZZ40003443310;"Sabiedrība ar ierobežotu atbildību ""ABC KOSMĒTIKA""";Sabiedrība ar ierobežotu atbildību;ABC KOSMĒTIKA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1999-05-06;2017-06-28;L;Rīga, Stendes iela 7 k-4 - 57;1046;113804268;0;100003003;0010000;
40002092955;LV43ZZZ40002092955;"IK ""Go Go""";IK;Go Go;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-11-20;; ;Rīga, Spilves iela 35 - 42;1055;113828746;0;100003003;0010000;
46801001901;"";"Zemnieku saimniecība ""RUZES""";Zemnieku saimniecība;RUZES;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-09-02;2005-09-02;L;"Ludzas rajons, Nirzas pagasts, Bambāni, ""Ruzes""";5729;100154196;0;0;0687800;
50003982901;LV35ZZZ50003982901;"SIA ""AI PROJEKTS""";SIA;AI PROJEKTS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-01-11;2017-06-28;L;Rīga, Dammes iela 33 - 14;1069;113026557;0;100003003;0010000;
40003766180;;"Sabiedrība ar ierobežotu atbildību ""NPK Factory Ltd.""";Sabiedrība ar ierobežotu atbildību;NPK Factory Ltd.;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-09-05;2013-12-14;L;Siguldas nov., Sigulda, Jūdažu iela 5;2150;101287268;100015380;100003591;0801615;
40103441621;;"SIA ""Manikīriem.lv""";SIA;Manikīriem.lv;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-07-28;2013-12-16;L;Rīga, Stirnu iela 1-89;1035;117750538;0;100003003;0010000;
40103295779;LV21ZZZ40103295779;"SIA ""AIBI BŪVE""";SIA;AIBI BŪVE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-05-29;2017-06-28;L;Rīga, Slokas iela 52;1007;101135452;0;100003003;0010000;
44103053337;LV21ZZZ44103053337;"SIA ""N.S.V.""";SIA;N.S.V.;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-09-19;2017-06-28;L;Valmiera, Andreja Upīša iela 17A;4201;102053483;0;100003735;0960100;
44103041056;LV62ZZZ44103041056;"""TM SERVISS"" SIA";"";TM SERVISS;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-06-29;2017-06-28;L;Burtnieku nov., Valmieras pag., Valmiermuiža, Alejas iela 12;4219;101041914;100015524;0;0969000;
50003653651;LV26ZZZ50003653651;"Sabiedrība ar ierobežotu atbildību ""NOVA Technologies""";Sabiedrība ar ierobežotu atbildību;NOVA Technologies;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-11-19;2018-12-27;L;Rīga, Kārļa Ulmaņa gatve 2;1004;101841876;0;100003003;0010000;
44101022949;LV74ZZZ44101022949;"Cēsu rajona Vaives pagasta zemnieku saimniecība ""ĢOŽI""";Cēsu rajona Vaives pagasta zemnieku saimniecība;ĢOŽI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1996-03-20;2017-12-28;L;"Cēsu nov., Vaives pag., ""Ģoži""";4136;100010861;100015774;0;0429000;
41501007308;LV63ZZZ41501007308;"Zemnieku saimniecība ""UPĪTES""";Zemnieku saimniecība;UPĪTES;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-12-17;; ;Ilūkstes nov., Pilskalnes pag.;5466;100011076;100015403;0;0440880;
40002091589;LV65ZZZ40002091589;"Individuālais komersants ""ADVENTA S""";Individuālais komersants;ADVENTA S;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-08-19;; ;Rīga, Mēness iela 11 - 18;1013;112846857;0;100003003;0010000;
44102022081;LV83ZZZ44102022081;"Individuālais komersants ""GHA""";Individuālais komersants;GHA;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-11-20;; ;"Apes nov., Trapenes pag., ""Kristiņi""";4348;103707031;100015700;0;0368400;
40103758870;LV58ZZZ40103758870;"SIA ""RKnoma""";SIA;RKnoma;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-02-13;2019-02-13;L;Rīga, Ilmājas iela 13 - 2;1004;112664692;0;100003003;0010000;
41501007399;LV31ZZZ41501007399;"Zemnieku saimniecība ""CERIŅI""";Zemnieku saimniecība;CERIŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-12-22;; ;Daugavpils nov., Vaboles pag.;5477;100011131;100015805;0;0449400;
40008069420;LV32ZZZ40008069420;"""Rīgas Aromaterapijas Skola""";"";Rīgas Aromaterapijas Skola;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2002-08-23;; ;Rīga, Ozolciema iela 38 - 8;1058;114094238;0;100003003;0010000;
40103447094;LV59ZZZ40103447094;"Sabiedrība ar ierobežotu atbildību ""Pulse Media""";Sabiedrība ar ierobežotu atbildību;Pulse Media;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-08-12;2019-09-30;L;Rīga, Kvēles iela 23 - 22;1024;111570443;0;100003003;0010000;
43603041491;LV28ZZZ43603041491;"SIA ""Finanšu injekcija""";SIA;Finanšu injekcija;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-03-17;2019-04-10;L;Ozolnieku nov., Ozolnieku pag., Ozolnieki, Meliorācijas iela 7;3018;102252045;100015397;0;0546766;
50103828101;LV46ZZZ50103828101;SIA RMS group Latvia;SIA;RMS group Latvia;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-09-17;2019-02-13;L;"Tukuma nov., Džūkstes pag., Džūkste, ""Rosmes"" - 27";3147;117033665;100016261;0;0900248;
40003486818;LV93ZZZ40003486818;"Sabiedrība ar ierobežotu atbildību ""A VERSUS""";Sabiedrība ar ierobežotu atbildību;A VERSUS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2000-03-22;2019-02-13;L;Rīga, Jūrkalnes iela 53;1046;101905566;0;100003003;0010000;
40002131449;LV60ZZZ40002131449;"IK ""OK nails""";IK;OK nails;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-11-01;; ;Rīga, Imantas 2. līnija 17;1083;101897763;0;100003003;0010000;
41202018719;LV50ZZZ41202018719;"Individuālais komersants ""A.MIGLĀNE""";Individuālais komersants;A.MIGLĀNE;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-07-01;; ;Kuldīgas nov., Kuldīga, Baznīcas iela 27 - 6;3301;115010848;100015942;100003286;0620100;
41202018704;LV67ZZZ41202018704;"Individuālais komersants ""VALIJA MEIKŠĀNE""";Individuālais komersants;VALIJA MEIKŠĀNE;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-07-01;; ;Kuldīgas nov., Kuldīga, Dārza iela 12 - 6;3301;110732078;100015942;100003286;0620201;
680100192;"";"Ludzas rajona Ciblas pagasta zemnieku saimniecība ""ALEJAS""";Ludzas rajona Ciblas pagasta zemnieku saimniecība;ALEJAS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-09-04;2005-08-10;L;"Ludzas rajons, Ciblas pagasts, Skrini, ""Alejas""";5709;100149233;0;0;0684948;
40002106278;LV95ZZZ40002106278;"Individuālais komersants ""ED MEISTER""";Individuālais komersants;ED MEISTER;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-09-16;; ;Tukuma nov., Tukums, Meža iela 2 - 1;3101;114564024;100016261;100003671;0900100;
40002106282;LV84ZZZ40002106282;"IK ""Dzīpari-L.B.""";IK;Dzīpari-L.B.;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-09-16;; ;Jūrmala, Skolas iela 16 - 54;2016;116314390;0;100003036;0130000;
41202018672;LV58ZZZ41202018672;"IK ""Valentīna Sproģe""";IK;Valentīna Sproģe;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-06-12;; ;Talsu nov., Talsi, Rīgas iela 3 - 45;3201;110691606;100016253;100003630;0880100;
41202018649;LV97ZZZ41202018649;"IK ""APAVU DARBNĪCA""";IK;APAVU DARBNĪCA;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-05-29;; ;Talsu nov., Talsi, 9. maija iela 9;3201;101231557;100016253;100003630;0880100;
51202018621;LV15ZZZ51202018621;"IK ""Emulators-2""";IK;Emulators-2;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-05-27;2019-01-02;L;Ventspils, Skrundas iela 39 - 3;3602;115131331;0;100003060;0270000;
